name,url,brand,prices,specifications
"Laptop HP 245 G10 R7- 7730U/16GB/512GB/14"" FHD/Win11_8F157PA",https://fptshop.com.vn/may-tinh-xach-tay/hp-245-g10-r7-7730u,HP,"[{'color': 'Bạc', 'price': 15490000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 7', 'Loại CPU': '7730U', 'Tốc độ CPU tối thiểu': '2.8', 'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Radeon', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics', 'Dung lượng RAM': '16 GB (1 thanh 16 GB)', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 1TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'Anti-Glare', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': '1 USB Type-C\nJack 3.5 mm\n1 HDMI\n2 USB 3.2', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.3', 'Webcam': 'HD 720p DualAryMic', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': '6-row, multimedia Fn keys', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '41 Wh', 'Power Supply': '45 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '32.4 x 21.5 x 1.79 cm', 'Trọng lượng sản phẩm': '1.36 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': '8F157PA', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Bạc'}"
"Laptop Acer Aspire Lite AL14-52M-54CJ i5 1334U/16GB/512GB/14""FHD+/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-lite-al14-52m-54cj,Acer,"[{'color': 'Bạc', 'price': 13990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '1334U', 'Tốc độ tối đa': '4.6 GHz', 'Số nhân': '10', 'Số luồng': '12', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'Iris Xe', 'Tên đầy đủ (Card onbroad)': 'Intel Iris Xe Graphics', 'Dung lượng RAM': '16 GB (1 thanh 16 GB)', 'Loại RAM': 'DDR5', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Kiểu ổ cứng': 'SSD', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'Acer ComfyView LED-backlit', 'Độ phân giải': '1920 x 1200 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '300 nits', 'Độ phủ màu': '45% NTSC', 'Cổng giao tiếp': '1 USB Type-C\n3 USB Type-A\n1 MicroSD card reader\n1 HDMI 1.4\n1 Jack 3.5 mm', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.1', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '58 Wh', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Cáp\nSạc', 'Kích thước': '313.3 (W) x 218 (D) x 16.9 (H) mm', 'Trọng lượng sản phẩm': '1.5 kg', 'Chất liệu': 'Kim loại\nNhựa', 'P/N': 'NX.J39SV.002', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Bạc'}"
"Laptop Dell Inspiron 14 N5440 i5 1334U/16GB/512GB/14""FHD+/Win11/Office HS21",https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-n5440-i5-1334u,Dell,"[{'color': 'Xanh', 'price': 20490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '1334U', 'Tốc độ CPU tối thiểu': '1.3', 'Tốc độ tối đa': '4.6 GHz', 'Tên đầy đủ (Card onbroad)': 'Intel Iris Xe Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR5', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '16 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'M.2 2242 SSD tối đa 512GB', 'Loại SSD': 'M2. PCIe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'Anti-Glare', 'Độ phân giải': '1920 x 1200 Pixels', 'Tần số quét': '60 Hz', 'Tấm nền': 'WVA', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Cổng giao tiếp': '2 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 HDMI\n1 headphone/microphone combo', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Phần mềm khác': 'Microsoft Office Home&Student 2021 vĩnh viễn', 'Bảo mật': 'Mật khẩu\nMở khóa vân tay', 'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Có', 'Công nghệ đèn bàn phím': 'Đơn sắc', 'Màu đèn LED': 'Trắng', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '3 Cell', 'Power Supply': '41 W', 'Phụ kiện trong hộp': 'Cáp\nSạc', 'Kích thước': '31.40 x 22.62 x 1.99 cm', 'Trọng lượng sản phẩm': '1.54 kg', 'Chất liệu': 'Nhựa', 'P/N': 'NDY5V1', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '01/2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Xanh'}"
"Laptop Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H/32GB/512GB/15.6""FHD/RTX2050 4GB/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58g-53cm-i5-13420h,Acer,"[{'color': 'Xám', 'price': 17990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Tốc độ tối đa': '4.6 GHz', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 2050', 'Hiệu suất AI (TOPS)': '104', 'Dung lượng RAM': '32 GB', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '32 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '2 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'FHD', 'Độ phân giải': 'FHD (1920 x 1080)', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Cổng giao tiếp': '1 DC-in jack\n1 RJ45 Gigabit Ethernet\n2 USB 3.2 Gen 1\n1 USB Type-A\n1 USB Type-C', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.1', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mở khóa vân tay', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'LED', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Pin Li-ion', 'Dung lượng pin': '50 Wh', 'Phụ kiện trong hộp': 'Sạc\nCáp', 'Kích thước': '361 x 237 x 17.9 mm', 'Trọng lượng sản phẩm': '1.7 kg', 'Chất liệu': 'Nhựa\nKim loại', 'P/N': 'NX.KW1SV.003', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Xám'}"
"Laptop HP Gaming Victus 16-r0378TX i5-13500HX/16GB/512GB/16.1"" 165Hz/RTX 3050 6GB/Win11_AY8Z4PA",https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-16-r0378tx-i5-13500hx-ay8z4pa,HP,"[{'color': 'Đen', 'price': 22490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13500HX', 'Tốc độ CPU tối thiểu': '2.5 Ghz', 'Tốc độ tối đa': '4.7 GHz', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 3050', 'Bộ nhớ': '6 GB GDDR6', 'Hiệu suất AI (TOPS)': '143', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '4800 MHz', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1', 'Dung lượng SSD': '512 GB', 'Kích thước màn hình': '16.1 inch', 'Công nghệ màn hình': 'Led', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '165 Hz', 'Tấm nền': 'IPS', 'Độ phủ màu': '100% sRGB', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': 'Cổng sạc:\n3 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 HDMI\n1 RJ45 Gigabit Ethernet', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': 'HP TrueVision Webcam', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Backlit Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '4 Cell', 'Power Supply': '200 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '36.9 x 25.94 x 2.39 cm', 'Trọng lượng sản phẩm': '2.307 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': 'AY8Z4PA', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
"Laptop Lenovo V15 G4 IRU i5-13420H/16GB/512GB/15.6""FHD/Win 11",https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v15-g4-iru-i5-13420h-83a100pmvn,Lenovo,"[{'color': 'Xám', 'price': 14790000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Tốc độ CPU tối thiểu': '1.5', 'Tốc độ tối đa': '3.4 GHz', 'Số nhân': '8', 'Số luồng': '12', 'Bộ nhớ đệm': '12 MB', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '16 GB', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': 'Đang cập nhật', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '0 Hãng không công bố', 'Tấm nền': 'IPS', 'Độ sáng': '300 nits', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:10', 'Cổng giao tiếp': '1 USB 2.0\n1 USB 3.2 Gen 1\n1 USB 3.2 Gen 1 Type-C\n1 HDMI 1.4\n1 Jack 3.5 mm\n1 RJ45 Gigabit Ethernet\n1 Power connector', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.2', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '38 Wh', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Bộ sạc điện\nSách HDSD', 'Kích thước': '359.2 x 235.8 x 19.9 mm', 'Trọng lượng sản phẩm': '1.65 kg', 'Bản lề (Hinge / Kickstand)': 'Bản lề đơn', 'Chất liệu': 'Nhựa', 'P/N': '83A100PMVN', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám'}"
"Laptop ASUS Vivobook 14 OLED A1405ZA-KM264W i5-12500H/16GB/512GB/14"" 2.8K/Win11",https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-14-oled-a1405za-km264w,Asus,"[{'color': 'Bạc', 'price': 14990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '12500H', 'Tốc độ CPU tối thiểu': '2.5', 'Tốc độ tối đa': '4.5 GHz', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'Iris Xe', 'Tên đầy đủ (Card onbroad)': 'Intel Iris Xe Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '1 SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Không hỗ trợ nâng cấp', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'OLED', 'Độ phân giải': '2880 x 1800 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '90 Hz', 'Tấm nền': 'OLED', 'Độ sáng': '600 nits', 'Độ phủ màu': '100% DCI-P3', 'Tỷ lệ màn hình': '16:10', 'Độ tương phản': '1000:1', 'Cổng giao tiếp': '1 DC-in jack\n1 USB 3.2 Gen 1 Type-C\n2 USB 3.2 Gen 1 Type-A\n1 HDMI 1.4', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera With privacy shutter', 'Công nghệ âm thanh': 'Asus SonicMaster stereo', 'OS': 'Windows', 'Version': 'Windows 11', 'Bảo mật': 'Mở khóa bằng mật mã', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '50 Wh', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '31.71 x 22.20 x 1.99 ~ 1.99 cm', 'Trọng lượng sản phẩm': '1.6 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': '90NB0ZC1-M00BF0', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Bạc'}"
"Laptop Acer Nitro V Gaming ANV15-51-53NE i5 13420H/16GB/512GB/15.6""FHD/RTX2050 4GB/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-53ne-i5-13420h,Acer,"[{'color': 'Đen', 'price': 18490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Tốc độ tối đa': '4.6 GHz', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Tên đầy đủ (Card rời)': 'NVIDIA Geforce RTX 2050 4GB', 'Hiệu suất AI (TOPS)': '104', 'Dung lượng RAM': '16 GB', 'Loại RAM': 'DDR5', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '32 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '2 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'FHD', 'Độ phân giải': 'FHD (1920 x 1080)', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Cổng giao tiếp': '1 USB Type-C\n3 USB Type-A\n1 Jack 3.5 mm\n1 HDMI 2.1\n1 RJ45 Gigabit Ethernet\n1 DC-in jack', 'Wifi': '802.11 a/b/g/n/ac/ax', 'Bluetooth': 'v5.1', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Trắng', 'Công nghệ đèn bàn phím': 'Đơn sắc', 'TouchPad': 'Multi-touch touchpad', 'Phụ kiện trong hộp': 'Cáp\nSạc', 'Kích thước': '362.3 x 239.89 x 22.9/26.9 mm', 'Trọng lượng sản phẩm': '2.1 kg', 'Chất liệu': 'Nhựa Polycarbonate', 'P/N': 'NH.QNASV.002', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '24', 'Màu sắc': 'Đen'}"
"Laptop Acer Aspire 7 Gaming A715-59G-57TU i5 12450H/32GB/512GB/15.6""FHD/RTX 3050 6GB/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-7-gaming-a715-59g-57tu-i5-12450h,Acer,"[{'color': 'Đen', 'price': 20990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '12450H', 'Tốc độ tối đa': '4.40 GHz', 'Hãng (Card Oboard)': 'Intel', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 3050', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 3050 6GB GDDR6', 'Bộ nhớ': '6 GB GDDR6', 'Hiệu suất AI (TOPS)': '143', 'Dung lượng RAM': '32 GB', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '32 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 4TB (SSD M2 PCle)', 'Loại SSD': 'NVMe PCIe', 'Dung lượng SSD': '512 GB', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'FHD', 'Độ phân giải': '1920 x 1080 Pixels', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Hỗ trợ cảm ứng': 'Không', 'Cổng giao tiếp': '2 USB Type-C\n2 USB Type-A\n1 HDMI 2.1\n1 RJ45 Gigabit Ethernet\n1 Jack 3.5 mm\n1 DC-in jack\n1 MicroSD card reader\n1 Mini Display Port', 'Wifi': '802.11 a/b/g/n/ac/ax\nDual-band (2.4 GHz/ 5 GHz)', 'Bluetooth': 'v5.1', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad', 'Phụ kiện trong hộp': 'Cáp\nSạc', 'Kích thước': '359.5 (W) x 238 (D) x 22.7 (H) mm', 'Trọng lượng sản phẩm': '2.66 kg', 'Chất liệu': 'Plastic\nNhôm', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '12', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/24GB/512GB,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m4-pro-14-2024-12cpu-16gpu-24gb-512gb,Apple,"[{'color': 'Đen', 'price': 48990000}, {'color': '', 'price': 48990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M4 Pro', 'Loại CPU': '14-core', 'Tốc độ CPU tối thiểu': '2.3', 'Hãng (Card Oboard)': 'Apple', 'Dung lượng RAM': '24 GB (1 thanh 24 GB)', 'Loại RAM': 'Hãng không công bố', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '24 GB', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': '1 Hãng không công bố', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14.2 inch', 'Công nghệ màn hình': 'Liquid Retina XDR', 'Độ phân giải': '3024 x 1964 Pixels', 'Tần số quét': '120 Hz', 'Tấm nền': 'IPS', 'Cổng giao tiếp': '1 SD Card', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'Công nghệ âm thanh': 'Dolby Atmos', 'OS': 'macOS', 'Version': 'Sonoma', 'Bảo mật': 'Mở khóa bằng mật mã', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'Màu đèn LED': 'Trắng', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Lithium polymer', 'Phụ kiện trong hộp': 'Củ sạc Macbook', 'Kích thước': '1.55 x 31.26 x 22.12 cm', 'Trọng lượng sản phẩm': '1.61 kg', 'Chất liệu': 'Khung máy: Nhôm nguyên khối', 'P/N': 'MX2H3SA/A', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '11/2024', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
"Laptop Masstel E140 Celeron N4120/4GB/128GB/14""HD/Win10",https://fptshop.com.vn/may-tinh-xach-tay/masstel-e140-celeron-n4120,Masstel,"[{'color': 'Xám', 'price': 3590000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Celeron', 'Loại CPU': 'N4120', 'Tốc độ CPU tối thiểu': '1.1 Ghz', 'Tốc độ tối đa': '2.6 GHz', 'Số nhân': '4', 'Số luồng': '4', 'Bộ nhớ đệm': 'MB', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Bộ nhớ': 'Share', 'Dung lượng RAM': '4 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '2400 MHz', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '4 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '0', 'Loại SSD': 'M.2 SATA', 'Dung lượng SSD': '128 GB', 'Kích thước màn hình': '14.0 inch', 'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '1366 x 768 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Hỗ trợ cảm ứng': 'Có', 'Cổng giao tiếp': '1 Jack 3.5 mm\n1 HDMI\n2 USB 3.0', 'Wifi': '802.11 b/g/n', 'OS': 'Windows', 'Version': 'Windows 10 Pro', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Lithium-ion', 'Dung lượng pin': '37 Wh', 'Phụ kiện trong hộp': 'Bộ sạc điện\nSách HDSD', 'Kích thước': '329 x 220 x 18.7 mm', 'Trọng lượng sản phẩm': '1.39 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': 'E140', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2022', 'Thời gian bảo hành': '18', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám'}"
